Image_Path,Brand,Product,Amount,Price
https://cdn.heinemann-shop.com/images/hce/h27/9176696029214.jpg,Hardy's,"Hardy's, Varietal Range, Cabernet Sauvignon, dry, red (Bag in Box) 3L",3 l (€5.97 / 1 l),€17.90
https://cdn.heinemann-shop.com/images/h01/hb6/9489014620190.jpg,Ornellaia,"Ornellaia, Le Serre Nuove, Bolgheri, DOC, dry, red (Giftbox) 0.75L",0.75 l (€59.87 / 1 l),€44.90
https://cdn.heinemann-shop.com/images/h71/h7f/9176614535198.jpg,Bersano,"Bersano, Barbaresco, Mantico, DOCG, dry, red, 0.75L",0.75 l (€30.53 / 1 l),€22.90
https://cdn.heinemann-shop.com/images/h6f/hee/9330671714334.jpg,Antinori,"Antinori, Pèppoli, Chianti Classico, DOCG, dry, red, 0.75L",0.75 l (€21.20 / 1 l),€15.90
https://cdn.heinemann-shop.com/images/haf/h51/9331296796702.jpg,Marchesi di Barolo,"Marchesi di Barolo, Barolo, Cannubi, DOCG, dry, red, 0.75L",0.75 l (€58.53 / 1 l),€43.90
https://cdn.heinemann-shop.com/images/he3/h8b/9176540184606.jpg,Prunotto,"Prunotto, Barbera d'Alba, DOC, dry, red, 0.75L",0.75 l (€18.53 / 1 l),€13.90
https://cdn.heinemann-shop.com/images/h71/h35/8969096134686.jpg,Tommasi,"Tommasi, Fiorato, Recioto delle Vapolicella, DOC, dry, red 0.375L",0.375 l (€50.40 / 1 l),€18.90
https://cdn.heinemann-shop.com/images/h49/h80/9338101039134.jpg,Barton & Guestier,"Barton & Guestier, Les Charmes de Magnol, Médoc, AOC, dry, red, 0.75L (gift box)",0.75 l (€21.20 / 1 l),€15.90
https://cdn.heinemann-shop.com/images/h8d/he5/9329331896350.jpg,Barón de Ley,"Barón de Ley, Gran Reserva, Rioja, DOCa, dry, red 0.75L",0.75 l (€25.20 / 1 l),€18.90
https://cdn.heinemann-shop.com/images/h9f/h30/9180746776606.jpg,Marqués de Riscal,"Marqués de Riscal, Reserva, Rioja, dry, red, 1.5L",1.5 l (€21.27 / 1 l),€31.90
https://cdn.heinemann-shop.com/images/h22/h1f/9429600829470.jpg,Frescobaldi,"Frescobaldi, Nipozzano, Chianti Rùfina, DOCG, dry, red 0.75L",0.75 l (€19.87 / 1 l),from €14.90
https://cdn.heinemann-shop.com/images/hb0/h60/9180430434334.jpg,Caliterra,"Caliterra, Reserva, Merlot, Colchagua, DO, dry, red (screw cap), 0.75L",0.75 l (€12.40 / 1 l),€9.30
https://cdn.heinemann-shop.com/images/h99/h10/9330631868446.jpg,Frescobaldi,"Frescobaldi, Mormoreto, Tuscany, IGP, dry, red 0.75L",0.75 l (€63.87 / 1 l),€47.90
https://cdn.heinemann-shop.com/images/ha4/h07/9390180270110.jpg,Bottega,"Bottega, Amarone della Valpolicella Classico, DOCG, dry, red, 0.75L",0.75 l (€45.20 / 1 l),€33.90
https://cdn.heinemann-shop.com/images/h26/h62/9176739348510.jpg,Boschendal,"Boschendal, 1685, Shiraz, Wine of Origin, Coastal Region, dry, red, 0.75L",0.75 l (€19.87 / 1 l),€14.90
https://cdn.heinemann-shop.com/images/h05/he9/9330739249182.jpg,Marqués de Riscal,"Marqués de Riscal, Gran Reserva, Rioja, dry, red, 0.75L",0.75 l (€43.87 / 1 l),€32.90
https://cdn.heinemann-shop.com/images/hfc/h2a/9373449158686.jpg,Penfolds,"Penfolds, BIN 389, Cabernet/Shiraz, South Australia, dry, red (gift box) 0.75L",0.75 l (€106.53 / 1 l),€79.90
https://cdn.heinemann-shop.com/images/h8b/h24/9330956828702.jpg,Lindemans,"Lindemans, BIN 45, Cabernet Sauvignon, dry, red (screw cap) 0.75 L",0.75 l (€10.53 / 1 l),€7.90
https://cdn.heinemann-shop.com/images/h17/hed/9329701715998.jpg,Guigal,"Guigal, Côte-Rôtie, AC, dry, red 0.75L",0.75 l (€62.53 / 1 l),€46.90
https://cdn.heinemann-shop.com/images/h7f/haa/9176754552862.jpg,Mouton Cadet,"Baron Philippe de Rothschild, Mouton Cadet Réserve, Pauillac, AOC, dry, red, 0.75L",0.75 l (€37.20 / 1 l),€27.90
https://cdn.heinemann-shop.com/images/he4/hff/9224740274206.jpg,Montecillo,"Montecillo, Gran Reserva Selección Especial, Rioja, dry, red 0.75L",0.75 l (€50.53 / 1 l),€37.90
https://cdn.heinemann-shop.com/images/h3f/h5d/9373457416222.jpg,Errázuriz,"Errázuriz, Max Reserva, Carménère, Aconcagua, DO, dry, red, 0.75L",0.75 l (€19.87 / 1 l),€14.90
https://cdn.heinemann-shop.com/images/h52/hb2/9305970704414.jpg,Desc. de J. Palacios,"Descendants of J. Palacios, Pétalos del Bierzo, Bierzo, DO, dry, red, 0.75L",0.75 l (€19.33 / 1 l),€14.50
https://cdn.heinemann-shop.com/images/h39/h5f/9177262686238.jpg,Castello Banfi,"Castello Banfi, Chianti Classico Riserva, DOCG, red, 0.75L",0.75 l (€19.33 / 1 l),from €14.50
https://cdn.heinemann-shop.com/images/h1f/haf/8934904004638.jpg,Villa Girardi,"Villa Girardi, Amarone della Valpolicella Classico, DOCG, red, dry, 0.75L",0.75 l (€46.53 / 1 l),€34.90
https://cdn.heinemann-shop.com/images/hae/h3e/8935036846110.jpg,Villa Girardi,"Villa Girardi, Bure Alto, Ripasso Valpolicella Classico, DOC, red, dry, 0.75L",0.75 l (€23.33 / 1 l),€17.50
https://cdn.heinemann-shop.com/images/h2f/h15/9327955673118.jpg,Masi,"Masi, Nectar Campofiorin, Rosso del Veronese, IGP, dry, red, 0.75L",0.75 l (€21.20 / 1 l),€15.90
https://cdn.heinemann-shop.com/images/h3f/ha4/9395615825950.jpg,Domaines Barons de Rothschild,"Domaines Barons de Rothschild, Légende R, Médoc, AOC, dry, red, 0.75L",0.75 l (€22.53 / 1 l),€16.90
https://cdn.heinemann-shop.com/images/h59/hdf/9370592542750.jpg,Louis Jadot,"Louis Jadot, Beaune, Premier Cru, Les Avaux, AOC, dry, red 0.75L",0.75 l (€61.20 / 1 l),€45.90
https://cdn.heinemann-shop.com/images/h25/h62/9327787212830.jpg,Gianni Gagliardo,"Gianni Gagliardo, Barolo, DOCG, dry, red 0.75L",0.75 l (€45.20 / 1 l),€33.90
https://cdn.heinemann-shop.com/images/hcb/h9f/9327840690206.jpg,Allesverloren,"Allesverloren, Shiraz, Wine of Origin, Swartland, dry, red, 0.75L",0.75 l (€15.07 / 1 l),€11.30
https://cdn.heinemann-shop.com/images/h58/he4/8930853224478.jpg,Tommasi,"Tommasi, Rafael, Valpolicella Classico Superiore, DOC, dry, red 0.75L",0.75 l (€19.33 / 1 l),€14.50
https://cdn.heinemann-shop.com/images/h74/hd4/9177116147742.jpg,Hardy's,"Hardy's, William Hardy, Premium Selection, Shiraz, Langhorne Creek, dry, red (screw cap) , 0.75L",0.75 l (€13.20 / 1 l),€9.90
https://cdn.heinemann-shop.com/images/h31/h2a/9176501944350.jpg,Masi,"Masi, Grandarella, Appassimento, Rosso delle Venezie, IGP, dry, red 0.75L",0.75 l (€28.67 / 1 l),€21.50
https://cdn.heinemann-shop.com/images/hf2/hc3/8931146432542.jpg,Tommasi,"Tommasi, Graticcio, Appassionato Vino d'Italia, dry, red 0.75L",0.75 l (€13.20 / 1 l),€9.90
https://cdn.heinemann-shop.com/images/h6f/hff/9180538634270.jpg,La Motte,"La Motte, Pierneef, Shiraz-Viognier, Wine of Origin, Western Cape, dry, 0.75L",0.75 l (€24.67 / 1 l),€18.50
https://cdn.heinemann-shop.com/images/h62/hc1/9327797567518.jpg,Masi,"Masi, Nectar Costasera, Amarone della Valpolicella Classico, DOCG, dry, red, 0.75L",0.75 l (€38.53 / 1 l),from €28.90
https://cdn.heinemann-shop.com/images/hc7/h24/9177155600414.jpg,Nederburg,"Nederburg, The Winemaster's, Merlot, Wine of Origin, Western Cape, dry, red 0.75L",0.75 l (€9.20 / 1 l),€6.90
https://cdn.heinemann-shop.com/images/h82/hf0/9375512428574.jpg,Penfolds,"Penfolds, BIN 28, Kalimna, Shiraz, South Australia, dry, red 0.75L",0.75 l (€46.53 / 1 l),€34.90
https://cdn.heinemann-shop.com/images/hbe/hc9/9327771222046.jpg,Bellingham,"Bellingham, Bernard Series, Bush Vine, Pinotage, Wine of Origin, CoastalRegion, dry, red, 0.75L",0.75 l (€25.20 / 1 l),€18.90
https://cdn.heinemann-shop.com/images/haf/h5f/9390189314078.jpg,Allegrini,"Allegrini, Belpasso, Rosso del Veronese, IGP, dry, red, (Bag in box), 3L",3 l (€8.63 / 1 l),€25.90
https://cdn.heinemann-shop.com/images/h39/ha1/9390188855326.jpg,Allegrini,"Allegrini, La Grola, Rosso del Veronese, Venetien, IGP, dry, red , 0.75L",0.75 l (€26.53 / 1 l),€19.90
https://cdn.heinemann-shop.com/images/h15/h4e/9176954044446.jpg,J. Christopher,"J. Christopher, Pinot Noir, Willamette Valley, Oregon, red, dry, 0.75L",0.75 l (€42.53 / 1 l),€31.90
https://cdn.heinemann-shop.com/images/hc2/he0/9176729485342.jpg,Famille Perrin,"Famille Perrin, Gigondas, La Gille, AOC, dry, red, 0.75L",0.75 l (€26.53 / 1 l),€19.90
https://cdn.heinemann-shop.com/images/h51/h53/9346987163678.jpg,Bouchard Père & Fils,"Bouchard Père & Fils, Côtes de Beaune Villages, AOC, dry, red, 0.75L",0.75 l (€26.53 / 1 l),€19.90
https://cdn.heinemann-shop.com/images/h5c/h61/9327693922334.jpg,Château Palmer,"Château Palmer, Margaux, AOC, 3ème Grand Cru Classé en Médoc, dry, red 0.75L",0.75 l (€461.20 / 1 l),from €345.90
https://cdn.heinemann-shop.com/images/h95/h55/9435839987742.jpg,Planeta,"Planeta, Maraccoli, Syrah, Sicilia, DOC, dry, red, 0.75L",0.75 l (€24.67 / 1 l),€18.50
https://cdn.heinemann-shop.com/images/h5f/h1e/9327731474462.jpg,Guigal,"Guigal, Châteauneuf-du-Pape, AOC dry red, 0.75L",0.75 l (€53.20 / 1 l),€39.90
https://cdn.heinemann-shop.com/images/hab/h30/9357997965342.jpg,Marchesi di Barolo,"Marchesi di Barolo, Barbaresco, DOCG, dry, red, 0.75L",0.75 l (€30.53 / 1 l),€22.90
https://cdn.heinemann-shop.com/images/h44/h3a/9330095652894.jpg,Cune,"Cune, Crianza, Rioja, dry, red 0.75L",0.75 l (€12.67 / 1 l),€9.50
https://cdn.heinemann-shop.com/images/h31/h75/9176578850846.jpg,Guigal,"Guigal, Crozes-Hermitage, AOC, dry, red 0.75L",0.75 l (€23.87 / 1 l),€17.90
https://cdn.heinemann-shop.com/images/hc0/h67/9034790305822.jpg,Tommasi,"Tommasi, Amarone della Valpolicella Classico, DOCG, dry, red 0.75L",0.75 l (€46.53 / 1 l),€34.90
https://cdn.heinemann-shop.com/images/h90/hfc/9180627501086.jpg,Bouchard Père & Fils,"Bouchard Père & Fils, Pinot Noir, Réserve du Château, Bourgogne, AOC, dry, red (gift box) 0.75L",0.75 l (€23.87 / 1 l),€17.90
https://cdn.heinemann-shop.com/images/he3/h33/9416527413278.jpg,Ornellaia,"Ornellaia, Le Volte, Tuscany, IGP, dry, red 0.75L",0.75 l (€25.20 / 1 l),€18.90
https://cdn.heinemann-shop.com/images/h24/h19/9176738594846.jpg,Peter Lehmann,"Peter Lehmann, Barossa, Shiraz, dry, red 0.75L",0.75 l (€15.87 / 1 l),€11.90
https://cdn.heinemann-shop.com/images/hd1/he6/9176935825438.jpg,Torres,"Torres, Celeste, Crianza, Ribera del Duero, dry, red, 0.75L",0.75 l (€19.87 / 1 l),€14.90
https://cdn.heinemann-shop.com/images/h82/hf5/9329560158238.jpg,Antinori,"Antinori, Tenute Marchese Antinori, Chianti Classico, Riserva, DOCG, dry, red, 0.75L",0.75 l (€39.87 / 1 l),from €29.90
https://cdn.heinemann-shop.com/images/h86/ha2/9177287065630.jpg,Anselmann,"Anselmann, Dornfelder Classic, QbA, Palatinate, dry, red, 0.75L",0.75 l (€10.53 / 1 l),€7.90
https://cdn.heinemann-shop.com/images/h8e/hed/9329386455070.jpg,Guigal,"Guigal, Gigondas, AOC, dry, red 0.75L",0.75 l (€30.53 / 1 l),€22.90
https://cdn.heinemann-shop.com/images/h4c/hd6/9330001608734.jpg,Ruffino,"Ruffino, Riserva Ducale, Chianti Classico, Riserva, DOCG, dry, red, 0.75L",0.75 l (€22.53 / 1 l),from €16.90
https://cdn.heinemann-shop.com/images/hc6/h54/9462888431646.jpg,Campo Viejo,Campo Viejo Gran Reserva 0.75L,0.75 l (€22.53 / 1 l),€16.90
https://cdn.heinemann-shop.com/images/h91/ha6/9369085935646.jpg,Marqués de Cáceres,"Marqués de Cáceres, Gran Reserva, Rioja, dry, red, 0.75L",0.75 l (€29.20 / 1 l),€21.90
https://cdn.heinemann-shop.com/images/h9b/hae/9330073698334.jpg,Mouton Cadet,"Baron Philippe de Rothschild, Mouton Cadet Réserve, Médoc, AOC, dry, red, 0.75L",0.75 l (€19.87 / 1 l),€14.90
https://cdn.heinemann-shop.com/images/haf/h88/9177113886750.jpg,Bach,"Bach, Viña Extrisima, Penedès, DO, dry, red, 0.75L",0.75 l (€6.00 / 1 l),€4.50
https://cdn.heinemann-shop.com/images/h7a/h94/9462890561566.jpg,Jacob's Creek,Jacob's Creek Shiraz Cabernet 0.75L,0.75 l (€13.73 / 1 l),€10.30
https://cdn.heinemann-shop.com/images/h02/h4f/9180601810974.jpg,Niepoort,"Niepoort, Fabelaktig, Douro, DOC, dry, red, 0.75L",0.75 l (€13.20 / 1 l),€9.90
https://cdn.heinemann-shop.com/images/hbd/h88/9325333413918.jpg,Antinori,"Antinori, La Braccesca, Vino Nobile di Montepulciano, DOCG, dry, red 0.75L",0.75 l (€23.87 / 1 l),€17.90
https://cdn.heinemann-shop.com/images/hc9/h2a/9369083215902.jpg,Marqués de Cáceres,"Marqués de Cáceres, Reserva, Rioja, dry, red, 0.75L",0.75 l (€19.87 / 1 l),€14.90
https://cdn.heinemann-shop.com/images/h94/hdc/9341102817310.jpg,Antinori,"Antinori, Tignanello, Toscana, IGP, dry, red, 0.75L",0.75 l (€127.87 / 1 l),€95.90
https://cdn.heinemann-shop.com/images/h8e/h05/9180517335070.jpg,Torres,"Torres, Sangre de Toro, Original, Penedès, DO, dry, red (screw cap) 0.75L",0.75 l (€9.73 / 1 l),€7.30
https://cdn.heinemann-shop.com/images/h2b/h6e/9329887903774.jpg,Cune,"Cune, Reserva, Rioja, dry, red 0.75L",0.75 l (€17.20 / 1 l),€12.90
https://cdn.heinemann-shop.com/images/he6/h8d/9176924356638.jpg,Torres,"Torres, Sangre de Toro, Reserva, Penedès, DO, dry, red 0.75L",0.75 l (€16.40 / 1 l),€12.30
https://cdn.heinemann-shop.com/images/hd5/he5/9369086885918.jpg,Marqués de Cáceres,"Marqués de Cáceres, Crianza, Rioja, dry, red (screw cap) 0.75L",0.75 l (€12.67 / 1 l),€9.50
https://cdn.heinemann-shop.com/images/h49/h57/9240875466782.jpg,Masi,"Masi, Bonacosta, Valpolicella Classico, DOC, dry, red, 0.75L",0.75 l (€14.00 / 1 l),€10.50
https://cdn.heinemann-shop.com/images/h44/h0e/9329199448094.jpg,Masi,"Masi, Campofiorin, Rosso del Veronese, Veneto, IGP, dry, red, 0.75L",0.75 l (€15.33 / 1 l),from €11.50
https://cdn.heinemann-shop.com/images/h2a/h26/9498026115102.jpg,Ornellaia,"Ornellaia, Bolgheri, DOC Superiore, dry, red, 0.75L",0.75 l (€239.87 / 1 l),from €179.90
https://cdn.heinemann-shop.com/images/h29/h6a/9180821487646.jpg,Protos,"Protos, Crianza, Ribera del Duero, dry, red 0.75L",0.75 l (€21.20 / 1 l),from €15.90
https://cdn.heinemann-shop.com/images/h16/hf4/9180417556510.jpg,Protos,"Protos, Gran Reserva, Ribera del Duero, dry, red 0.75L",0.75 l (€50.53 / 1 l),€37.90
https://cdn.heinemann-shop.com/images/hdd/hc3/9176720408606.jpg,Masi,"Masi, Campofiorin, Rosso del Veronese, Veneto, IGP, dry, red, 1.5L",1.5 l (€15.93 / 1 l),€23.90
https://cdn.heinemann-shop.com/images/h60/h15/9329024663582.jpg,Guigal,"Guigal, Côtes du Rhône, AOC, dry, red 0.75L",0.75 l (€15.33 / 1 l),€11.50
https://cdn.heinemann-shop.com/images/h5d/h87/9176673255454.jpg,Osborne,"Osborne, Solaz, Tempranillo/Cabernet Sauvignon, Vino de la Tierra, Castilla-La Mancha, dry, red 0.75L",0.75 l (€6.27 / 1 l),€4.70
https://cdn.heinemann-shop.com/images/hdd/h26/9176887033886.jpg,Allesverloren,"Allesverloren, Touriga Nacional, Wine of Origin, Swartland, dry, red, 0:75L",0.75 l (€15.07 / 1 l),€11.30
https://cdn.heinemann-shop.com/images/h9b/he4/8929473986590.jpg,Schloss Proschwitz,"Schloss Proschwitz, Spätburgunder, QbA, Saxony, dry, red, 0.75L",0.75 l (€37.20 / 1 l),€27.90
https://cdn.heinemann-shop.com/images/h7d/h1a/9437016784926.jpg,Penfolds,"Penfolds, Koonunga Hill, Shiraz/Cabernet Sauvignon, dry, red (screw cap) 0.75 L",0.75 l (€14.53 / 1 l),€10.90
https://cdn.heinemann-shop.com/images/h85/h12/9176987959326.jpg,Château Magnol,"Château Magnol, Haut-Médoc, Cru Bourgeois, Bordeaux, dry, red, 0.375L",0.375 l (€34.40 / 1 l),€12.90
https://cdn.heinemann-shop.com/images/h02/h2a/8924803530782.jpg,Tommasi,"Tommasi, Ripasso della Valpolicella, DOC, dry, red 0.75L",0.75 l (€22.53 / 1 l),from €16.90
https://cdn.heinemann-shop.com/images/hbe/hec/9266218401822.jpg,Faustino,"Faustino, Faustino VII, Rioja, DO, dry, red 0.75L",0.75 l (€7.33 / 1 l),€5.50
https://cdn.heinemann-shop.com/images/h37/hab/9327698477086.jpg,Château Ferrande,"Château Ferrande, Graves, AOC, dry, red 0.75L",0.75 l (€22.53 / 1 l),€16.90
https://cdn.heinemann-shop.com/images/h76/hf2/8933379768350.jpg,Laroche,"Laroche, Menhir de Roqua, Languedoc, AOC, dry, red 0.75L",0.75 l (€18.53 / 1 l),€13.90
https://cdn.heinemann-shop.com/images/h0d/h62/9368255135774.jpg,Los Vascos,"Domaines Barons de Rothschild, Los Vascos, Grande Réserve, dry, red, 0.75L",0.75 l (€21.20 / 1 l),€15.90
https://cdn.heinemann-shop.com/images/h3f/h5d/9373457416222.jpg,Errázuriz,"Errázuriz, Max Reserva, Carménère, Aconcagua, DO, dry, red, 0.75L",0.75 l (€19.87 / 1 l),€14.90
https://cdn.heinemann-shop.com/images/h98/h61/9327858614302.jpg,Concha y Toro,"Concha y Toro, Marqués de Casa Concha, Merlot, Peumo, DO, dry, red 0.75L",0.75 l (€18.53 / 1 l),€13.90
https://cdn.heinemann-shop.com/images/hb7/hb9/9180436463646.jpg,Markus Schneider,"Markus Schneider, Black Print, QbA, Pfalz, dry, red, 0.75L",0.75 l (€19.87 / 1 l),€14.90
https://cdn.heinemann-shop.com/images/heb/hdd/9327735734302.jpg,Château Lafite Rothschild,"Château Lafite-Rothschild, Pauillac, AOC, 1er Grand Cru Classé en Médoc, dry, red, 0.75L","0.75 l (€1,306.53 / 1 l)",from €979.90
https://cdn.heinemann-shop.com/images/h1b/hca/9502464802846.jpg,Clos de l'Oratoire,"Clos de l'Oratoire des Papes, Châteauneuf du Pape, AOC, dry, red 0.75L",0.75 l (€51.87 / 1 l),€38.90
https://cdn.heinemann-shop.com/images/ha5/hfc/9327610429470.jpg,Château d'Armailhac,"Château d'Armailhac, Pauillac, AOP, 5ème Grand Cru Classé en Médoc, dry, red 0.75L",0.75 l (€106.53 / 1 l),from €79.90
https://cdn.heinemann-shop.com/images/hff/hf1/9176702812190.jpg,Albert Bichot,"Albert Bichot, Vosne-Romanée, AOC, dry, red, 0.75L",0.75 l (€79.87 / 1 l),€59.90
https://cdn.heinemann-shop.com/images/hb6/h93/9335670177822.jpg,Ramos Pinto,"Ramos Pinto, Duas Quintas, Douro, DOC, dry, red, 0.75L",0.75 l (€17.20 / 1 l),€12.90
https://cdn.heinemann-shop.com/images/hc3/h7e/9153382318110.jpg,La Motte,"La Motte, Hanneli R, Wine of Origin, Western Cape, dry, red 0.75L",0.75 l (€106.53 / 1 l),€79.90
https://cdn.heinemann-shop.com/images/h69/ha5/9176695275550.jpg,Albert Bichot,"Albert Bichot, Corton Grand Cru, AOC, dry, red, 0.75L",0.75 l (€119.87 / 1 l),€89.90
https://cdn.heinemann-shop.com/images/h60/h36/9305990561822.jpg,Torres,"Torres, Sangre de Toro, Barrel Aged, Penedès, DO, dry, red (bag in box) 1.5L",1.5 l (€12.60 / 1 l),€18.90
https://cdn.heinemann-shop.com/images/he6/hdd/9462878732318.jpg,Jacob's Creek,"Jacob's Creek, Winemaker Reserve, Shiraz, Barossa, dry, red (screw cap) 0.75L",0.75 l (€21.20 / 1 l),€15.90
https://cdn.heinemann-shop.com/images/h52/hb2/9305970704414.jpg,Desc. de J. Palacios,"Descendants of J. Palacios, Pétalos del Bierzo, Bierzo, DO, dry, red, 0.75L",0.75 l (€19.33 / 1 l),€14.50
https://cdn.heinemann-shop.com/images/h39/h5f/9177262686238.jpg,Castello Banfi,"Castello Banfi, Chianti Classico Riserva, DOCG, red, 0.75L",0.75 l (€19.33 / 1 l),from €14.50
https://cdn.heinemann-shop.com/images/h1f/haf/8934904004638.jpg,Villa Girardi,"Villa Girardi, Amarone della Valpolicella Classico, DOCG, red, dry, 0.75L",0.75 l (€46.53 / 1 l),€34.90
https://cdn.heinemann-shop.com/images/hae/h3e/8935036846110.jpg,Villa Girardi,"Villa Girardi, Bure Alto, Ripasso Valpolicella Classico, DOC, red, dry, 0.75L",0.75 l (€23.33 / 1 l),€17.50
https://cdn.heinemann-shop.com/images/h2f/h15/9327955673118.jpg,Masi,"Masi, Nectar Campofiorin, Rosso del Veronese, IGP, dry, red, 0.75L",0.75 l (€21.20 / 1 l),€15.90
https://cdn.heinemann-shop.com/images/h3f/ha4/9395615825950.jpg,Domaines Barons de Rothschild,"Domaines Barons de Rothschild, Légende R, Médoc, AOC, dry, red, 0.75L",0.75 l (€22.53 / 1 l),€16.90
https://cdn.heinemann-shop.com/images/h59/hdf/9370592542750.jpg,Louis Jadot,"Louis Jadot, Beaune, Premier Cru, Les Avaux, AOC, dry, red 0.75L",0.75 l (€61.20 / 1 l),€45.90
https://cdn.heinemann-shop.com/images/h25/h62/9327787212830.jpg,Gianni Gagliardo,"Gianni Gagliardo, Barolo, DOCG, dry, red 0.75L",0.75 l (€45.20 / 1 l),€33.90
https://cdn.heinemann-shop.com/images/hcb/h9f/9327840690206.jpg,Allesverloren,"Allesverloren, Shiraz, Wine of Origin, Swartland, dry, red, 0.75L",0.75 l (€15.07 / 1 l),€11.30
https://cdn.heinemann-shop.com/images/h58/he4/8930853224478.jpg,Tommasi,"Tommasi, Rafael, Valpolicella Classico Superiore, DOC, dry, red 0.75L",0.75 l (€19.33 / 1 l),€14.50
https://cdn.heinemann-shop.com/images/h74/hd4/9177116147742.jpg,Hardy's,"Hardy's, William Hardy, Premium Selection, Shiraz, Langhorne Creek, dry, red (screw cap) , 0.75L",0.75 l (€13.20 / 1 l),€9.90
https://cdn.heinemann-shop.com/images/h31/h2a/9176501944350.jpg,Masi,"Masi, Grandarella, Appassimento, Rosso delle Venezie, IGP, dry, red 0.75L",0.75 l (€28.67 / 1 l),€21.50
https://cdn.heinemann-shop.com/images/hf2/hc3/8931146432542.jpg,Tommasi,"Tommasi, Graticcio, Appassionato Vino d'Italia, dry, red 0.75L",0.75 l (€13.20 / 1 l),€9.90
https://cdn.heinemann-shop.com/images/h6f/hff/9180538634270.jpg,La Motte,"La Motte, Pierneef, Shiraz-Viognier, Wine of Origin, Western Cape, dry, 0.75L",0.75 l (€24.67 / 1 l),€18.50
https://cdn.heinemann-shop.com/images/h62/hc1/9327797567518.jpg,Masi,"Masi, Nectar Costasera, Amarone della Valpolicella Classico, DOCG, dry, red, 0.75L",0.75 l (€38.53 / 1 l),from €28.90
https://cdn.heinemann-shop.com/images/hc7/h24/9177155600414.jpg,Nederburg,"Nederburg, The Winemaster's, Merlot, Wine of Origin, Western Cape, dry, red 0.75L",0.75 l (€9.20 / 1 l),€6.90
https://cdn.heinemann-shop.com/images/h82/hf0/9375512428574.jpg,Penfolds,"Penfolds, BIN 28, Kalimna, Shiraz, South Australia, dry, red 0.75L",0.75 l (€46.53 / 1 l),€34.90
https://cdn.heinemann-shop.com/images/hbe/hc9/9327771222046.jpg,Bellingham,"Bellingham, Bernard Series, Bush Vine, Pinotage, Wine of Origin, CoastalRegion, dry, red, 0.75L",0.75 l (€25.20 / 1 l),€18.90
https://cdn.heinemann-shop.com/images/haf/h5f/9390189314078.jpg,Allegrini,"Allegrini, Belpasso, Rosso del Veronese, IGP, dry, red, (Bag in box), 3L",3 l (€8.63 / 1 l),€25.90
https://cdn.heinemann-shop.com/images/h39/ha1/9390188855326.jpg,Allegrini,"Allegrini, La Grola, Rosso del Veronese, Venetien, IGP, dry, red , 0.75L",0.75 l (€26.53 / 1 l),€19.90
https://cdn.heinemann-shop.com/images/h15/h4e/9176954044446.jpg,J. Christopher,"J. Christopher, Pinot Noir, Willamette Valley, Oregon, red, dry, 0.75L",0.75 l (€42.53 / 1 l),€31.90
https://cdn.heinemann-shop.com/images/hc2/he0/9176729485342.jpg,Famille Perrin,"Famille Perrin, Gigondas, La Gille, AOC, dry, red, 0.75L",0.75 l (€26.53 / 1 l),€19.90
https://cdn.heinemann-shop.com/images/h51/h53/9346987163678.jpg,Bouchard Père & Fils,"Bouchard Père & Fils, Côtes de Beaune Villages, AOC, dry, red, 0.75L",0.75 l (€26.53 / 1 l),€19.90
https://cdn.heinemann-shop.com/images/h5c/h61/9327693922334.jpg,Château Palmer,"Château Palmer, Margaux, AOC, 3ème Grand Cru Classé en Médoc, dry, red 0.75L",0.75 l (€461.20 / 1 l),from €345.90
https://cdn.heinemann-shop.com/images/h95/h55/9435839987742.jpg,Planeta,"Planeta, Maraccoli, Syrah, Sicilia, DOC, dry, red, 0.75L",0.75 l (€24.67 / 1 l),€18.50
https://cdn.heinemann-shop.com/images/h5f/h1e/9327731474462.jpg,Guigal,"Guigal, Châteauneuf-du-Pape, AOC dry red, 0.75L",0.75 l (€53.20 / 1 l),€39.90
https://cdn.heinemann-shop.com/images/hab/h30/9357997965342.jpg,Marchesi di Barolo,"Marchesi di Barolo, Barbaresco, DOCG, dry, red, 0.75L",0.75 l (€30.53 / 1 l),€22.90
https://cdn.heinemann-shop.com/images/h3e/h77/9177044779038.jpg,Gianni Gagliardo,"Gianni Gagliardo, Madama, Barbera d'Alba, DOC, dry, red 0.75L",0.75 l (€16.67 / 1 l),€12.50
https://cdn.heinemann-shop.com/images/hc4/h7a/9327588900894.jpg,Antinori,"Antinori, Tenuta Guado al Tasso, Bolgheri, DOC, dry, red",0.75 l (€133.20 / 1 l),€99.90
https://cdn.heinemann-shop.com/images/hbb/h0d/9176877989918.jpg,Two Oceans,"Two Oceans Cabernet Sauvignon/Merlot, Wine of Origin, Western Cape, dry, red 0.75L",0.75 l (€7.33 / 1 l),€5.50
https://cdn.heinemann-shop.com/images/h70/hb2/9180523364382.jpg,Boekenhoutskloof,"Boekenhoutskloof, The Wolftrap, Syrah/Mourvèdre/Viognier, Wine of Origin, Western Cape, dry, red , 0.75L",0.75 l (€10.27 / 1 l),€7.70
https://cdn.heinemann-shop.com/images/hf4/ha7/8955335016478.jpg,Tommasi,"Tommasi, Masseria Surani, Heracles, Puglia, IGP, dry, red , 0.75L",0.75 l (€19.87 / 1 l),€14.90
